x,y,z,t
0.606987748620118,1.274115185206156,3.2124710136425967,33.59
0.6000636376016417,1.2388779740940403,3.2323816395091285,33.6
0.592951046725514,1.2026388772434726,3.2521713952682734,33.61
0.5856516252664694,1.1653945834930075,3.271839045178401,33.62
0.5781674576755014,1.127143609891645,3.2913827120163615,33.63
0.5705008769259725,1.087885328220183,3.3108007544697733,33.64
0.5626542501649535,1.0476186786100319,3.3300929349258697,33.65
0.5546301744280723,1.0063430168253782,3.349259830074595,33.66
0.5464313075602815,0.9640571102750914,3.3683037387451544,33.67
0.5380612601450363,0.920764259292054,3.387224631742755,33.68
0.5295237855157047,0.8764679516759375,3.4060236796302763,33.69
0.520822805722611,0.8311718005461327,3.4247034163305283,33.7
0.5119620071050535,0.7848766880572821,3.443270036475064,33.71
0.5029456174132751,0.7375849666010805,3.4617300630823036,33.72
0.49377849097409526,0.6893015160507648,3.4800891204891946,33.73
0.48446571838461244,0.6400317499450693,3.4983537590891287,33.74
0.47501259973036375,0.5897816853606883,3.516531581701674,33.75
0.4654244529384171,0.5385562444387328,3.534632768489494,33.76
0.45570714271425583,0.48636177653411355,3.5526680407726334,33.77
0.44586723014422386,0.4332074217361271,3.570646737274219,33.78
0.4359116037693787,0.3791027606249624,3.588578973580285,33.79
0.4258474634743713,0.32405864282706753,3.6064749934964837,33.8
0.41568218843539984,0.2680862928184898,3.624346279548015,33.81
0.40542345784862593,0.21119754308917632,3.6422056346206793,33.82
0.39507937748045224,0.1534056326778778,3.6600655538738547,33.83
0.3846583512888299,0.09472380879299108,3.6779392487165334,33.84
0.3741691615942455,0.03516669230926564,3.6958392302275627,33.85
0.363620789388903,-0.02525111487302039,3.713779511715743,33.86
0.3530224289963167,-0.08651337627091563,3.73177366657227,33.87
0.34238349438746163,-0.14860241529657195,3.7498345591120583,33.88
0.3317136360954881,-0.21150015745393566,3.7679748490791263,33.89
0.32102276595470536,-0.2751886229915534,3.7862073873018587,33.9
0.31032103551425716,-0.3396491350837459,3.8045445683233483,33.91
0.29961872642987797,-0.4048634047551636,3.823000607229117,33.92
0.2889262462900048,-0.4708111243190918,3.8415883483822575,33.93
0.2782541529854932,-0.5374709003996017,3.8603200628015437,33.94
0.26761325110730017,-0.604821417222178,3.8792083528832513,33.95
0.2570146365325673,-0.6728410484761504,3.8982652488236407,33.96
0.2464695729445195,-0.7415075221068069,3.917501837274293,33.97
0.23598933541053077,-0.81079740402182,3.936928062159719,33.98
0.22558523513183434,-0.8806872581715083,3.9565551789799613,33.99
0.21526867504686198,-0.951152966569077,3.9763942710167797,34.0
0.2050513897272334,-1.0221710312755556,3.9964578846787733,34.01
0.1949451361679606,-1.093716777027902,4.016755679726124,34.02
0.1849616848543661,-1.1657651295128764,4.037296060591853,34.03
0.17511266903614137,-1.2382902995185872,4.058086338752227,34.04
0.1654096809950946,-1.3112662875692642,4.079134501983168,34.05
0.15586410739179452,-1.3846663928383853,4.100447375538618,34.06
0.1464875081482397,-1.4584647142410274,4.122033016639254,34.07
0.13729132730017665,-1.5326353155638288,4.1438976068811835,34.08
0.12828686066833922,-1.6071523210030385,4.166045988686015,34.09
0.11948510747706602,-1.6819894922028782,4.188481626526648,34.1
0.11089696311821624,-1.7571205747347673,4.211208592740274,34.11
0.1025330976166227,-1.8325191554859943,4.234230369323619,34.12
0.0944041052111104,-1.908159197172103,4.257549893486947,34.13
0.086520480452804,-1.9840152790333083,4.281169041421737,34.14
0.0788925304514264,-2.0600624831717145,4.305088586006802,34.15
0.07153051286659544,-2.1362762841328244,4.329309769837807,34.16
0.06444425976367112,-2.2126320101853505,4.3538328818147916,34.17
0.057643396900462454,-2.289105180366679,4.3786581297934495,34.18
0.05113746053643001,-2.365671916422085,4.4037854154181595,34.19
0.04493583414734806,-2.4423092349062236,4.429213692981282,34.2
0.03904768226202133,-2.518994869689399,4.454940993330813,34.21
0.03348175912934908,-2.5957068557564105,4.480964397871648,34.22
0.028246924891729495,-2.672423416095662,4.507282553494391,34.23
0.023351638228772308,-2.749122933573325,4.5338934577480785,34.24
0.018804276060762095,-2.8257844279439546,4.56079504353623,34.25
0.014613021263664684,-2.9023879671316153,4.5879844675771,34.26
0.010785582116414175,-2.978914432080776,4.615457331765472,34.27
0.007329348904524956,-3.0553452018741676,4.643208847011321,34.28
0.0042514629922587276,-3.131661852674283,4.671234520800583,34.29
0.0015585965362347994,-3.2078462692909864,4.699529371064,34.3
-0.0007421643052514756,-3.283880855362191,4.728090350447988,34.31
-0.002644073192310861,-3.359748977223454,4.756913489039312,34.32
-0.004140398846877152,-3.4354348530717083,4.785994911258673,34.33
-0.005225176425328829,-3.5109234980342783,4.815329142230088,34.34
-0.005892697243000198,-3.5862003229336903,4.844910948761545,34.35
-0.006137462890416451,-3.6612511315628256,4.8747353737120935,34.36
-0.005954085302411025,-3.7360624304534085,4.904797706254437,34.37
-0.0053371380393596205,-3.81062165148546,4.935093588436929,34.38
-0.004281047945671415,-3.8849171070867325,4.965619430921913,34.39
-0.0027808781170317507,-3.9589379541147207,4.9963703972847515,34.4
-0.0008318812946522722,-4.0326737836783435,5.027341998037207,34.41
0.0015705924613919247,-4.106114604873811,5.058530324247294,34.42
0.004431289386509576,-4.179251098961551,5.089932348693173,34.43
0.007754595556626189,-4.252074893939608,5.121544368870406,34.44
0.011544279753790333,-4.324578582578156,5.15336124668396,34.45
0.015804273015566146,-4.396755131903235,5.185378704955391,34.46
0.020538360480776594,-4.468597874770298,5.217592856952004,34.47
0.025750292804780084,-4.540100482313001,5.250000565218853,34.48
0.031443561458793734,-4.611257298712157,5.28259858020273,34.49
0.03762162227645327,-4.682063398503733,5.315383809265409,34.5
0.04428800717540167,-4.75251453876686,5.348353549177688,34.51
0.05144613634064834,-4.822607152482563,5.381505241716423,34.52
0.05909900160613441,-4.892338446597943,5.414836052564316,34.53
0.06724941997958153,-4.961706206956464,5.448343449583139,34.54
0.07590045435731187,-5.030708625402101,5.482025991547752,34.55
0.08505498807123157,-5.099344705099914,5.51588213267316,34.56
0.09471595721259068,-5.1676141466667165,5.549910699026584,34.57
0.10488616046829045,-5.235517464805691,5.584110637863314,34.58
0.1155677665357703,-5.303056080762582,5.618479980526107,34.59
0.12676280500421802,-5.370232043801226,5.653017021531198,34.6
0.13847337548577407,-5.437047956334176,5.687720688704612,34.61
0.1507023110510199,-5.503506688816907,5.722591932421083,34.62
0.16345184830362186,-5.5696118352404556,5.757630615094048,34.63
0.1767240446959976,-5.635367455105007,5.792836464631548,34.64
0.190520778513523,-5.70077804053191,5.8282091513753045,34.65
0.20484385504054553,-5.76584858424643,5.8637485793272655,34.66
0.21969501971915043,-5.830584622487835,5.899454847810183,34.67
0.23507563884017518,-5.894992417797732,5.9353275166501875,34.68
0.2509871755596121,-5.959078596432055,5.971366612082071,34.69
0.26743087015021366,-6.022850251195255,6.007572007632424,34.7
0.28440841683812734,-6.086314672376798,6.043945013782098,34.71
0.301921136585097,-6.1494798716661645,6.080486541611891,34.72
0.3199706591414238,-6.212354398922465,6.117198522926628,34.73
0.33855792987282624,-6.2749475230699945,6.154081582355234,34.74
0.3576836808160175,-6.337268906262062,6.19113605260863,34.75
0.3773485123144363,-6.399328549138517,6.2283622306136,34.76
0.3975530935167626,-6.461136859425399,6.265760939899919,34.77
0.4182982138117012,-6.522704592652888,6.303333578656154,34.78
0.4395842553791591,-6.584042977557632,6.34108081663918,34.79
0.4614117189352004,-6.645163439641213,6.3790036353515625,34.8
0.4837809895066192,-6.706077585755405,6.417102836973939,34.81
0.5066922086990447,-6.766797270401345,6.4553788650797195,34.82
0.5301370337817698,-6.827336390352443,6.493814456658776,34.83
0.5541099630918699,-6.887708392433466,6.5323985951963985,34.84
0.5786049723450054,-6.947926971259751,6.571119312637325,34.85
0.6036098345564836,-7.0080067250551075,6.609951702715087,34.86
0.6291353445477796,-7.067959384890226,6.648919708539383,34.87
0.6551912770973196,-7.1277976598813915,6.688045357915453,34.88
0.6817818816941449,-7.1875353431744236,6.7273391940366345,34.89
0.7089088145109084,-7.247186821300098,6.766806400673341,34.9
0.7365720473103143,-7.306766815440506,6.806448575463049,34.91
0.7647715194287869,-7.366290214288393,6.846267217308527,34.92
0.7935067990974362,-7.425771829184803,6.886262981619781,34.93
0.8227772441477367,-7.485226324364417,6.926436174907057,34.94
0.8525820025163978,-7.544668281678416,6.966786701013466,34.95
0.882919635411535,-7.604112264370895,7.0073131850656685,34.96
0.9137887001200453,-7.663572886418732,7.048014083116414,34.97
0.9451880625687968,-7.7230647782161554,7.088888282229086,34.98
0.9771164942566182,-7.782602412976258,7.1299343007094595,34.99
1.009572357494141,-7.842200001051149,7.171149751967529,35.0
1.0425541835631178,-7.901871661411637,7.212532662113178,35.01
1.0760607024490394,-7.961631552171473,7.254081563700178,35.02
1.110090440489622,-8.021493770606906,7.2957944349383705,35.03
1.1446421500412836,-8.081472397562768,7.3376695409265045,35.04
1.1797142200147643,-8.141581202202016,7.3797041984079375,35.05
1.2153052312347006,-8.201833764237431,7.421896070286092,35.06
1.2514133335628426,-8.26224330827751,7.4642419446843125,35.07
1.2880368353682665,-8.322823004426631,7.506739006531083,35.08
1.3251739456401914,-8.383585920351363,7.549384231495218,35.09
1.3628228636991762,-8.444544992332089,7.592174515564541,35.1
1.400982473988092,-8.505713260770529,7.635108200866727,35.11
1.439651074176412,-8.567103178773015,7.678182393578933,35.12
1.4788266978481996,-8.628726742307949,7.7213937071643635,35.13
1.5185073169739753,-8.69059568739958,7.764738699817236,35.14
1.558690886804115,-8.752721546552637,7.808213906104729,35.15
1.5993754117252577,-8.815115633044964,7.851815918215295,35.16
1.6405588197958225,-8.877788825484707,7.895541123765393,35.17
1.6822397353243332,-8.94075204999878,7.939387460456347,35.18
1.7244166395893967,-9.004015748332664,7.983352650034295,35.19
1.7670877057900882,-9.067589857178547,8.027433864635649,35.2
1.8102510176669837,-9.131483944851292,8.071628114982953,35.21
1.8539044896562638,-9.195707060773497,8.115932021356034,35.22
1.8980462977801325,-9.260268017026354,8.160342740024765,35.23
1.942674460061896,-9.32517505771877,8.2048571264937,35.24
1.9877871084389385,-9.390436029183935,8.249472394192843,35.25
2.0333828189894363,-9.456058699648633,8.294186878459298,35.26
2.0794600781387333,-9.522050413121148,8.33899882208416,35.27
2.1260171525547165,-9.588417989428486,8.38390603352039,35.28
2.173052349321615,-9.655167905547977,8.428906415537215,35.29
2.2205639973499944,-9.722306150974099,8.473997951450562,35.3
2.268550407667152,-9.789838122156032,8.519178687537195,35.31
2.317009588131574,-9.857768305748795,8.564446178109652,35.32
2.36593978133399,-9.926100856280035,8.609798643618744,35.33
2.4153392003313106,-9.994839404990325,8.655234380811816,35.34
2.4652070168265885,-10.063987955270283,8.700753896173257,35.35
2.5155417623552703,-10.133549260230705,8.746356439542796,35.36
2.5663420015308223,-10.203525471699054,8.79204143435514,35.37
2.617606360830087,-10.27391815294929,8.837808542852732,35.38
2.6693334705314737,-10.344728199281112,8.88365756158874,35.39
2.7215221043525215,-10.415955983343132,8.9295887272062,35.4
2.774170834023942,-10.487600838312137,8.975602040885972,35.41
2.827278291585819,-10.559661423388548,9.021697828139722,35.42
2.8808437211981226,-10.632136335367976,9.067877964841083,35.43
2.9348662700012484,-10.705023376057152,9.114144266943724,35.44
2.989345331141288,-10.778319712279426,9.16049925693641,35.45
3.0442794649461495,-10.852021068179697,9.206943701785637,35.46
3.0996672926149795,-10.926122569372856,9.253478574645206,35.47
3.155507762461425,-11.00061902373815,9.300105660232289,35.48
3.211799860072819,-11.075504622156592,9.34682698904504,35.49
3.2685432385161444,-11.150773475178765,9.393646328982232,35.5
3.3257370277182927,-11.226418326958338,9.440566543598672,35.51
3.383380366690668,-11.30243109294034,9.487590695417529,35.52
3.4414721351988287,-11.378802629912075,9.534721373842817,35.53
3.500011363607143,-11.455523133072445,9.581961580654388,35.54
3.5589971881308107,-11.532582161507378,9.629314655366294,35.55
3.618428814064754,-11.609968486974594,9.676784404326051,35.56
3.678304545393689,-11.687669576781204,9.724372881668655,35.57
3.7386233211568087,-11.765672681759323,9.772083913826203,35.58
3.7993841054436537,-11.843964205801148,9.819921538896702,35.59
3.8605863829553178,-11.922529883769432,9.86789112337461,35.6
3.92222858813523,-12.001354127645408,9.915995716913114,35.61
3.9843088974924012,-12.080420820317718,9.964237942473488,35.62
4.046825527605618,-12.159713543758366,10.012620793013546,35.63
4.109776625210286,-12.239215339317715,10.061147357344668,35.64
4.173160199890282,-12.318908449082492,10.109820595593531,35.65
4.23697421811057,-12.398774225004445,10.15864351681332,35.66
4.301216689084336,-12.47879349496504,10.207619410495136,35.67
4.3658855221562805,-12.558946664951238,10.256751557056697,35.68
4.430978170034946,-12.639213638990018,10.306042527741559,35.69
4.496492059646021,-12.719573777466774,10.355495248609538,35.7
4.562423606379184,-12.800005536758688,10.405110461235019,35.71
4.628769423618263,-12.880486805137835,10.454889438223168,35.72
4.695526101573182,-12.960994994855623,10.504833379576937,35.73
4.76269049884606,-13.041507311906107,10.554944385861747,35.74
4.830259447448734,-13.122000642841721,10.605224956593815,35.75
4.898228349106869,-13.20245147872495,10.655674507519464,35.76
4.966592221626339,-13.282835896736877,10.706291795954593,35.77
5.035346026955239,-13.363129483967853,10.757075453824257,35.78
5.10448521888491,-13.443307342981022,10.808025259800935,35.79
5.174004678530662,-13.52334453122453,10.859139531548408,35.8
5.243899422469743,-13.603216236598739,10.910417356671248,35.81
5.314163773525842,-13.68289786671438,10.96185651876832,35.82
5.384791505761349,-13.762364833113331,11.013453727729377,35.83
5.455776027581549,-13.841592379032583,11.065204773682716,35.84
5.527111136600605,-13.920555337602343,11.117106301275387,35.85
5.5987902376375995,-13.999228771494849,11.169153720771936,35.86
5.670806472410625,-14.07758816400509,11.221341869454685,35.87
5.743152494899043,-14.155609523600095,11.273664784144136,35.88
5.815817005635426,-14.2332716083536,11.326105727423771,35.89
5.888789774695363,-14.31055264986786,11.378651313735778,35.9
5.962058012948449,-14.387433348882293,11.431280242600712,35.91
6.035619606824827,-14.463885254379285,11.48400330151972,35.92
6.109469207331005,-14.53988276564727,11.536821724719465,35.93
6.183599681573284,-14.615402226976562,11.589731889459943,35.94
6.258002956929948,-14.690421133581227,11.642727901964454,35.95
6.332670290131925,-14.764917807393513,11.695802210551042,35.96
6.40759331717571,-14.83887008133388,11.748948647405774,35.97
6.482763326977365,-14.912256591632616,11.802159571389668,35.98
6.5581715085236105,-14.985056722914793,11.855426676790508,35.99
6.633808371681185,-15.057251629601238,11.908739487698325,36.0
6.709664368842132,-15.128823098711658,11.962087707742675,36.01
6.7857286002271735,-15.199755820763178,12.015456510703116,36.02
6.8619922264075095,-15.270030838897034,12.068838637591329,36.03
6.938446633837847,-15.33962905275992,12.122227619012227,36.04
7.015082867658434,-15.40853275854434,12.175615303110336,36.05
7.091892300515682,-15.476724042630158,12.228994880311818,36.06
7.168866152388682,-15.544185804853164,12.282359184803216,36.07
7.245995265659993,-15.610902233732114,12.335700011671666,36.08
7.323270124951453,-15.676859004514696,12.389007896119617,36.09
7.400681298004286,-15.742042296892237,12.442273469072209,36.1
7.478219712130345,-15.806438152691905,12.495488464631237,36.11
7.555876462544103,-15.870033142248607,12.548644948815445,36.12
7.6336429215663095,-15.932813624972585,12.601736445980164,36.13
7.711510089580656,-15.994768160198355,12.654754862085941,36.14
7.789469015584085,-16.05588605239395,12.707692384742657,36.15
7.867510866807205,-16.11615742605336,12.760541256406396,36.16
7.945627322803154,-16.17557172688436,12.813295606265106,36.17
8.02381023352673,-16.23411935841413,12.865949680841405,36.18
8.102051419616314,-16.29179267824515,12.918496909486707,36.19
8.180343004500498,-16.34858402924644,12.970932267631836,36.2
8.258677119427121,-16.404487353273943,13.023250194978562,36.21
8.337046402139492,-16.459495249217806,13.075447787400208,36.22
8.415443591967627,-16.51360222820066,13.127521348602608,36.23
8.493861710299232,-16.56680360384617,13.179467767721546,36.24
8.572294064143575,-16.61909532190338,13.231284512964312,36.25
8.650734112515106,-16.67047470464617,13.282968667085852,36.26
8.729175646091303,-16.72093898915902,13.334518451801175,36.27
8.807612766513255,-16.77048554153122,13.385933121475308,36.28
8.886039991883166,-16.819110835862777,13.437214182637968,36.29
8.964451918003698,-16.866814582800725,13.488361425274178,36.3
9.042843496497179,-16.913597384822406,13.539375166661689,36.31
9.121210096315277,-16.959460348678284,13.590256646486761,36.32
9.199547486484407,-17.00440552374992,13.641007637985751,36.33
9.277851905971929,-17.048434443251022,13.691632077791096,36.34
9.356119832971626,-17.091550737682564,13.742133102225417,36.35
9.434348042493124,-17.13375875452959,13.792514474212659,36.36
9.512533749342982,-17.175061262784325,13.84278295955392,36.37
9.590674528645204,-17.215463392296023,13.892944413009223,36.38
9.668768466646315,-17.25497023083941,13.943006589370276,36.39
9.746813971570193,-17.29358967965843,13.992975660637432,36.4
9.824809763543607,-17.331330137518357,14.042858640336991,36.41
9.902754851971773,-17.36820043081137,14.092663303740174,36.42
9.98064863208656,-17.404208752830016,14.142399615273078,36.43
10.058490828012816,-17.439365765142213,14.192075763321313,36.44
10.136281529303387,-17.473682564214037,14.241700554155258,36.45
10.214021071929034,-17.507170008403385,14.291284121095421,36.46
10.291709925710485,-17.539839465481222,14.340836991005515,36.47
10.369348718323959,-17.571703331366017,14.390369475129136,36.48
10.446938405111839,-17.602775037097178,14.439891847786583,36.49
10.524480400822965,-17.63306911847355,14.489414122540602,36.5
10.60197661686829,-17.662600624436568,14.538946971857076,36.51
10.67942928703688,-17.691385522459463,14.588501072104505,36.52
10.75684077866357,-17.719440171449182,14.638087736472416,36.53
10.834213560985914,-17.746780461700638,14.687720280623834,36.54
10.911550229394066,-17.773424048069757,14.737410187358721,36.55
10.988853774550215,-17.7993893736707,14.787168662126007,36.56
11.06612767661871,-17.824695812712854,14.837006493559155,36.57
11.143375856456892,-17.849362701780542,14.886936058495836,36.58
11.220602285327978,-17.873410473991168,14.936968679679453,36.59
11.29781081107294,-17.89686015068934,14.987115105049616,36.6
11.375005230823461,-17.91973325681955,15.037385360886649,36.61
11.452189608679955,-17.942051108662785,15.087790436559695,36.62
11.529368420402111,-17.963835730736356,15.138340678444452,36.63
11.606546511604927,-17.985109777228544,15.189046245051253,36.64
11.683728773685376,-18.005896582706708,15.239916446747623,36.65
11.760919926686418,-18.026219793357157,15.290960167142885,36.66
11.838124524290556,-18.046103388642397,15.342185453050169,36.67
11.915347315558735,-18.06557124290393,15.39360096855754,36.68
11.99259327987577,-18.084647869284545,15.445213767595403,36.69
12.069867758104824,-18.103357708373622,15.497031803684024,36.7
12.147176080991184,-18.12172559162701,15.549062159201632,36.71
12.224523297911936,-18.139776593864898,15.601311100799125,36.72
12.30191418792069,-18.157535799484684,15.65378469117314,36.73
12.37935345165462,-18.17502840569494,15.706487853145005,36.74
12.456845994724826,-18.192279676811275,15.759424690189611,36.75
12.534397140953637,-18.209314712721522,15.812600294192592,36.76
12.612012244033984,-18.226158775455126,15.866018619930594,36.77
12.689696391354875,-18.242837108764338,15.91968294441247,36.78
12.767454332731031,-18.25937479819723,15.973595684302463,36.79
12.845290677227908,-18.275796697399244,16.027758642347024,36.8
12.92321017168535,-18.292127434797205,16.082172911089796,36.81
13.001217866609347,-18.30839145032571,16.13683928435454,36.82
13.079318877246232,-18.324612980305695,16.191757721120954,36.83
13.157518170202593,-18.34081601506065,16.246928060231948,36.84
13.23582060464322,-18.357024262424133,16.302351718319613,36.85
13.314230632037667,-18.373260979128503,16.358028394825045,36.86
13.39275263841868,-18.389548902937296,16.413956808918105,36.87
13.47139117836689,-18.405910344635394,16.47013494032312,36.88
13.550150958355712,-18.422367299993653,16.526560732621842,36.89
13.629036519680426,-18.43894135592563,16.58323163722145,36.9
13.7080521706603,-18.455653747991164,16.64014563650656,36.91
13.78720214640917,-18.47252532293316,16.697301938460086,36.92
13.866490298344859,-18.489575925779757,16.75469767247176,36.93
13.945920599370146,-18.506824744569318,16.81232948267221,36.94
14.025497141648497,-18.52429035178436,16.870193716675164,36.95
14.105224021650754,-18.541990821895098,16.92828702630008,36.96
14.185104938994831,-18.559943395662366,16.98660552668828,36.97
14.265143273869684,-18.57816450123687,17.045144936237396,36.98
14.345342371836727,-18.59666983464409,17.103901254971287,36.99
14.42570612336806,-18.615474885028757,17.162872752240176,37.0
14.506238234886041,-18.634593868252818,17.22205584372402,37.01
14.586942404397016,-18.654040173923494,17.281446974905123,37.02
14.667822073717366,-18.673826210508665,17.34104184840309,37.03
14.748880564025253,-18.693963579300586,17.400836445570256,37.04
14.830121266006925,-18.714463183494292,17.460827388500192,37.05
14.911547673279168,-18.735335013336705,17.52101153963325,37.06
14.993163362770785,-18.75658823887029,17.58138565391902,37.07
15.07497171951715,-18.77823108084708,17.641945494219893,37.08
15.156976809903767,-18.800272383241104,17.70269044601115,37.09
15.239182196440616,-18.822719569452257,17.76361833260397,37.1
15.321591352491385,-18.84557901952173,17.82472692435582,37.11
15.404207656562452,-18.868855743528243,17.886013510588313,37.12
15.487034513112995,-18.892553743969685,17.94747519285381,37.13
15.570075407596553,-18.916676200622515,18.00910953154464,37.14
15.65333387107731,-18.941225500433806,18.070914844371906,37.15
15.736813438468,-18.966202993132704,18.13289034631302,37.16
15.820517563820031,-18.991608911916146,18.195035304019765,37.17
15.90444982618968,-19.017442618590565,18.25734952241594,37.18
15.98861390800666,-19.043702516595076,18.319833204726706,37.19
16.07301348485391,-19.070385804372652,18.382486932082994,37.2
16.157651771435287,-19.097488041861535,18.44530989258664,37.21
16.24253199458028,-19.12500378028682,18.5083016076281,37.22
16.327657623613756,-19.152926752232975,18.57146260964415,37.23
16.41303263072076,-19.181250140076134,18.634795405739414,37.24
16.49866080952667,-19.209965574913163,18.698302269634446,37.25
16.58454538576238,-19.239062992478903,18.76198393217365,37.26
16.67068968606085,-19.268531429895848,18.825842048166685,37.27
16.75709683996229,-19.298358626897222,18.889877756833297,37.28
16.843770484147285,-19.328531583593254,18.95409401763288,37.29
16.930714171265745,-19.359036303649475,19.018493425344356,37.3
17.017930623575246,-19.389857449092506,19.083075982132424,37.31
17.105422929108204,-19.420979618973302,19.14784361967239,37.32
17.19319413772995,-19.45238671965292,19.21279888473974,37.33
17.281247088563386,-19.484061571097527,19.277943994944636,37.34
17.369584660732496,-19.515985932883467,19.34328131753137,37.35
17.45820935689388,-19.548140550579266,19.40881184336334,37.36
17.547123556080994,-19.580505576679652,19.474536377434195,37.37
17.636329369270985,-19.613060541240767,19.54045555396122,37.38
17.725828797887914,-19.645784205238304,19.60657060878931,37.39
17.815623316364675,-19.678654380068092,19.672881718619003,37.4
17.905714351771056,-19.711648149898586,19.739388992892888,37.41
17.996103346026143,-19.74474206007517,19.806092466926216,37.42
18.08679205752539,-19.777912254937693,19.87299343870226,37.43
18.17778129468071,-19.81113430747238,19.940090906287807,37.44
18.2690713015104,-19.844383255720594,20.00738297797872,37.45
